,ToRiver_0,ToRiver_1,ToRiver_2,ToRiver_3,ToRiver_4,ToRiver_5,ToRiver_6,ToRiver_7,ToRiver_8,ToRiver_9,ToRail_0,ToRail_1,ToRail_2,ToRail_3,ToRail_4,ToRail_5,X_Facility
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073856.4728414856,0.0,96428.71340428872
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2702304.8600414856,0.0,96428.71340428872
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025514.2892414855,0.0,96428.71340428872
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977172.1055614855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977172.1055614855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8745484.767161213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392375.69545985456
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025514.2892414855,0.0,96428.71340428872
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460593.9418814857,0.0,96428.71340428872
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928829.9219614856,0.0,96428.71340428872
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2653962.676441486,0.0,96428.71340428872
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025514.2892414855,0.0,96428.71340428872
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2702304.8600414856,0.0,96428.71340428872
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392375.69545985456
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460593.9418814857,0.0,96428.71340428872
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2508936.125561486,0.0,96428.71340428872
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750647.043721486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073856.4728414856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2218883.023721486,0.0,96428.71340428872
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122198.6564414855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2363909.574681486,0.0,96428.71340428872
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392375.69545985456
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977172.1055614855,0.0,96428.71340428872
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122198.6564414855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025514.2892414855,0.0,96428.71340428872
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2315567.3910014858,0.0,96428.71340428872
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2653962.676441486,0.0,96428.71340428872
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025514.2892414855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392375.69545985456
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401345.937497238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392375.69545985456
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170540.8401214858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96428.71340428872
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2363909.574681486,0.0,96428.71340428872
