,Import_0,Import_1
0,56233747078.594124,0.0
1,6685527456.050593,0.0
2,6909827926.368705,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
