,Import_0,Import_1,Import_2
0,538145179.448,0.0,0.0
1,0.0,0.0,0.0
2,538145179.448,0.0,0.0
3,269072589.724,0.0,0.0
4,538145179.448,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,538145179.448
7,0.0,0.0,0.0
