Scenario,Year,Rates,Demand_China,Demand_ROW,OBJ_Values,Revenue_Total,Cost_Total,Cost_Operation,Cost_Holding,Cost_Facility,Cost_Barges,Cost_Rails,Cost_BExport,Cost_SExport,Cost_Oceans,Total_production,Inventory,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,China_Price,ROW_Price,Revenue_Domestic,Revenue_China,Revenue_Row,Subsidy,Tax,Runtime
SSP2,2075,1_1_1_10,672681474,1291548430,332608107591636,333560218632422,952111040786,1033097886,25479739908,3141191488,5156669024,30209386632,16529225634,40735747764,829825982448,2596365964,509594798,122541261,473689727,1490540177,473689727,1490540177,1964229904,2350,1220,330254904903817,1580929623823,1575812628623,148571476166,1,17.879568099975586
SSP2,2075,1_1_1_10,1345362948,1076290358,333638772488710,334773749933436,1134977444723,1033097886,2608569781,3141191488,11361290011,41544225515,17177859573,62149167676,995962042790,2596365964,52171395,122541261,637234027,1784419280,637234027,1784419280,2421653307,2222,1282,330254904903817,2989909108611,1380364444845,148571476166,0,17.749656677246094
