Scenario,Year,Rates,Demand_China,Demand_ROW,OBJ_Values,Revenue_Total,Cost_Total,Cost_Operation,Cost_Holding,Cost_Facility,Cost_Barges,Cost_Rails,Cost_BExport,Cost_SExport,Cost_Oceans,Total_production,Inventory,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,China_Price,ROW_Price,Revenue_Domestic,Revenue_China,Revenue_Row,Subsidy,Tax,Runtime
SSP2,2080,1_1_1_10,858530963,1648379449,528753899557458,529966546104796,1212646547338,1353927617,29175557133,3964495061,6411142266,39808526422,20233840978,52337340285,1059361717573,3245059183,583511142,154637628,589211448,1917698963,589211448,1917698963,2506910412,2314,1116,525951059552319,1987395397776,1840604657740,187486496959,1,36.36422538757324
SSP2,2080,1_1_1_10,1717061926,1373649540,529043797391601,530490481429893,1446684038292,1353927617,0,3946862502,15012249458,53935406518,21750586443,79557013591,1271127992160,3245059183,0,154347716,809250707,2281460760,809250707,2281460760,3090711467,2151,1196,524965014622583,3694702138008,1643278172342,187486496959,0,23.08251190185547
