Scenario,Year,Rates,Demand_China,Demand_ROW,OBJ_Values,Revenue_Total,Cost_Total,Cost_Operation,Cost_Holding,Cost_Facility,Cost_Barges,Cost_Rails,Cost_BExport,Cost_SExport,Cost_Oceans,Total_production,Inventory,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,China_Price,ROW_Price,Revenue_Domestic,Revenue_China,Revenue_Row,Subsidy,Tax,Runtime
SSP2,2050,1_1_1_10,198644703,381397831,29667163405593,29951872117751,284708712158,248420158,12446976911,929755809,1021252041,8781684224,3659081181,12612986327,245008555503,865218822,248939538,36236748,116240594,463801940,116240594,463801940,580042535,2440,1484,28857184347379,484744229614,566009381701,43934159056,1,20.464466094970703
SSP2,2050,1_1_1_10,397289407,317831526,29995060937469,30333145736420,338084798950,248420158,5693056980,929755809,2533543168,11162809695,5421161128,17985700265,294110351744,865218822,113861139,36236748,194118672,521002261,194118672,521002261,715120933,2402,1502,28857184347379,954493766251,477533463733,43934159056,0,20.028289794921875
