scenario,time,subregion,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
SSP1,date=2022-10-4T03:04:52-04:00,TennR,1.43909044,1.7692992,1.8575908,1.9668658,2.1355591,2.20600083,2.24563691,2.31256866,2.4025452,2.54376858,2.64914211,2.6575918,2.61435358,2.56521375,2.48435529,2.42232668,2.38619878,2.35128617,2.30394566,2.24047668,2.16253058,thous km2
SSP1,date=2022-10-4T03:04:52-04:00,TexasCst,1.25019,1.537052,1.613756,1.708686,1.802473,1.795329,1.751572,1.699201,1.691483,1.715421,1.714524,1.703403,1.663459,1.622503,1.562167,1.514096,1.479203,1.445894,1.407218,1.360046,1.30703,thous km2
SSP1,date=2022-10-4T03:04:52-04:00,UsaColoRN,0.0244084,0.03000918,0.0315068,0.03335998,0.03953529,0.04320368,0.04641237,0.04602831,0.04603691,0.04722265,0.04770166,0.04807835,0.04740506,0.04661471,0.04510627,0.04394276,0.04313753,0.04231851,0.04126109,0.03984535,0.03813771,thous km2
SSP1,date=2022-10-4T03:04:52-04:00,UsaColoRS,0.002940221,0.0054634,0.0057362,0.0060734,0.007350401,0.008158468,0.008908326,0.008939346,0.009037229,0.009366033,0.009541433,0.009634833,0.009499861,0.009328722,0.009001118,0.008736765,0.008540853,0.008337981,0.008084788,0.007760868,0.007381876,thous km2
SSP1,date=2022-10-4T03:04:52-04:00,UsaCstE,5.3505384,6.578246,6.90651,7.312794,7.669002,7.702713,7.638061,7.634486,7.7535368,8.020484,8.2078075,8.2061028,8.0971233,7.9898108,7.8179751,7.7114033,7.6845523,7.6771687,7.6512101,7.5898481,7.4960464,thous km2
SSP1,date=2022-10-4T03:04:52-04:00,UsaCstNE,0.01531092,0.01882398,0.0197634,0.020926,0.022479431,0.022351028,0.021976717,0.021471572,0.021317776,0.021731918,0.021886897,0.021859474,0.021510941,0.021207382,0.020678804,0.02035909,0.020214027,0.020130632,0.020008928,0.019763449,0.019414513,thous km2
SSP1,date=2022-10-4T03:04:52-04:00,UsaCstSE,13.725316,16.874658,17.71675,18.75895,19.946828,20.209512,20.218629,20.338221,20.723202,21.519058,22.065292,22.094803,21.762113,21.408899,20.82971,20.410756,20.196628,20.00889,19.740015,19.351939,18.856394,thous km2
SSP1,date=2022-10-4T03:04:52-04:00,UsaPacNW,0.1821222,0.2239114,0.2350854,0.2489144,0.2824573,0.2918381,0.2976887,0.287974,0.2831476,0.2854663,0.2844403,0.284386,0.2801716,0.2763963,0.2693987,0.2648419,0.2618734,0.2595006,0.2566357,0.2520326,0.2461063,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,ArkWhtRedR,8.26209,10.15786,10.66478,11.29214,12.10606,12.26172,12.13465,12.05003,12.22437,12.67108,12.98425,13.0036,12.80263,12.57561,12.22467,11.95067,11.76423,11.63055,11.51089,11.3802,11.24986,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,California,0.725467,0.89193,0.9364406,0.9915274,1.1406531,1.2150683,1.266657,1.2180149,1.194146,1.2037867,1.2020694,1.2069847,1.191029,1.1741788,1.1437595,1.1213857,1.1083302,1.0996312,1.0899496,1.0780064,1.0639231,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,GreatBasin,0.0582612,0.086233,0.0905362,0.095862,0.1153032,0.127078,0.1368429,0.1351511,0.1352131,0.1392007,0.1414604,0.1441285,0.1437892,0.1429464,0.1398668,0.1374598,0.135994,0.1346998,0.1331352,0.1310331,0.1284712,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,GreatLakes,16.970334,20.864206,21.716742,21.549874,22.615423,22.687693,22.458407,22.367246,22.648767,23.285227,23.705773,23.655826,23.351027,23.030332,22.570652,22.248155,22.108146,22.0508,22.008825,21.94962,21.877803,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,MissouriR,56.33412,69.26024,72.71642,76.99408,82.51608,84.07904,84.4791,84.90741,86.43937,89.51032,91.66024,92.27186,91.60753,90.713,89.04333,87.80191,87.29564,86.98251,86.59516,86.03307,85.31366,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,MissppRN,73.670802,83.017374,79.43593,77.768646,82.246943,83.173921,83.403066,84.211633,86.076796,88.664606,90.291645,90.357322,89.711578,88.831241,87.598721,86.71902,86.361551,86.181281,85.986965,85.689082,85.285921,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,MissppRS,24.1677,29.7131,31.19594,32.09918,33.23468,33.07103,32.50191,32.10987,32.17425,32.73672,33.1381,33.00518,32.55307,32.10371,31.47161,31.00697,30.76283,30.63078,30.53222,30.41902,30.30057,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,NelsonR,14.6189948,17.973406,18.8703212,19.3427826,20.0628372,19.8638998,19.3480127,18.6500226,18.4109917,18.4808817,18.4365738,18.2860929,17.9609371,17.6497127,17.2446325,16.940425,16.7088332,16.5772801,16.5011384,16.434537,16.3992901,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,OhioR,35.434456,43.565164,45.739166,45.815666,48.156449,48.445339,48.175002,48.287042,49.104619,50.528236,51.436654,51.333184,50.759807,50.112804,49.218933,48.570168,48.246569,48.065578,47.907972,47.71131,47.482229,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,RioGrande,0.02760002,0.033933,0.0356262,0.037722,0.04041122,0.04074943,0.04029492,0.03914915,0.03859621,0.03915836,0.03924171,0.04005671,0.03994847,0.03963548,0.03869685,0.03793523,0.03754606,0.03715631,0.03664278,0.03598589,0.03519843,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,TennR,1.43909044,1.7692992,1.8575908,1.9668658,2.14433783,2.2100232,2.23149203,2.27551024,2.34989865,2.48094894,2.58383421,2.602424,2.57333431,2.53784759,2.47297592,2.42357614,2.39959922,2.38085793,2.3591258,2.33184846,2.29926359,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,TexasCst,1.25019,1.537052,1.613756,1.708686,1.812534,1.803368,1.747727,1.682234,1.668561,1.691299,1.694152,1.693496,1.662903,1.628064,1.577164,1.536668,1.50474,1.480566,1.459611,1.437899,1.417237,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,UsaColoRN,0.0244084,0.03000918,0.0315068,0.03335998,0.03974879,0.04338143,0.04625344,0.04543376,0.04521266,0.04629785,0.04683951,0.04751088,0.04721765,0.04679462,0.04568003,0.0448226,0.04429224,0.04384908,0.04334753,0.04269348,0.0419068,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,UsaColoRS,0.002940221,0.0054634,0.0057362,0.0060734,0.007396078,0.008207153,0.008904692,0.008860808,0.008925409,0.009254225,0.009470943,0.009662546,0.009643661,0.009585378,0.009369632,0.009197253,0.00908947,0.008989164,0.008868,0.008708235,0.008514747,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,UsaCstE,5.3505384,6.578246,6.90651,7.312794,7.679359,7.68847,7.571165,7.510397,7.5885258,7.8205874,7.9790421,7.9563071,7.8306362,7.7038985,7.5198097,7.3895348,7.329038,7.3004454,7.2782316,7.2503174,7.2186461,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,UsaCstNE,0.01531092,0.01882398,0.0197634,0.020926,0.022500852,0.022243618,0.021617861,0.020850057,0.020503578,0.020736134,0.020746413,0.020634886,0.020232284,0.019866949,0.019307462,0.018910057,0.018641974,0.018479636,0.018359388,0.018218435,0.018066215,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,UsaCstSE,13.725316,16.874658,17.71675,18.75895,19.998418,20.191417,20.019067,19.926783,20.157003,20.834435,21.313661,21.361157,21.07434,20.763051,20.249487,19.86728,19.67452,19.543843,19.410793,19.246241,19.054019,thous km2
SSP2,date=2022-10-4T03:04:52-04:00,UsaPacNW,0.1821222,0.2239114,0.2350854,0.2489144,0.2831714,0.2914859,0.294645,0.2821187,0.2755191,0.2764519,0.2745734,0.2743475,0.2701745,0.2662527,0.2594844,0.2545314,0.2504793,0.2478335,0.2458313,0.2434455,0.240923,thous km2
SSP3,date=2022-10-4T03:04:53-04:00,ArkWhtRedR,8.26209,10.15786,10.66478,11.29214,12.08369,12.16732,11.93448,11.75014,11.83506,12.2158,12.47157,12.5538,12.42736,12.30425,12.05647,11.90149,11.85645,11.85716,11.87493,11.89368,11.894896,thous km2
SSP3,date=2022-10-4T03:04:53-04:00,California,0.725467,0.89193,0.9364406,0.9915274,1.1386707,1.2059642,1.2448692,1.1858259,1.1532099,1.1559653,1.1478498,1.1526385,1.1372143,1.1226159,1.0957875,1.0785385,1.0714556,1.0686739,1.0668653,1.0644997,1.0609491,thous km2
SSP3,date=2022-10-4T03:04:53-04:00,GreatBasin,0.0582612,0.086233,0.0905362,0.095862,0.1150057,0.1257599,0.1337701,0.1305116,0.1292991,0.1322194,0.1335666,0.1363389,0.1363653,0.1363185,0.1345606,0.1339165,0.1344395,0.1354212,0.13642,0.1373054,0.1380225,thous km2
SSP3,date=2022-10-4T03:04:53-04:00,GreatLakes,16.970334,20.864206,21.716742,21.549874,22.598468,22.608392,22.273625,22.082446,22.280178,22.846939,23.184045,23.079355,22.711605,22.344263,21.824816,21.428945,21.186831,21.01082,20.87519,20.740072,20.594195,thous km2
SSP3,date=2022-10-4T03:04:53-04:00,MissouriR,56.33412,69.26024,72.71642,76.99408,82.4866,83.80129,83.75983,83.74995,84.95246,87.84614,89.85057,90.65927,90.20457,89.68588,88.418,87.62272,87.44764,87.50335,87.7231,87.92234,88.05058,thous km2
SSP3,date=2022-10-4T03:04:53-04:00,MissppRN,73.670802,83.017374,79.43593,77.768646,82.383195,83.38985,83.633213,84.484137,86.526725,89.388601,91.278808,91.707828,91.419013,90.959601,90.118248,89.588191,89.484151,89.552486,89.747776,89.937516,90.054723,thous km2
