,Import_0,Import_1
0,49404059035.39566,0.0
1,6411859534.020565,0.0
2,5101145786.959393,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
