,Import_0,Import_1,Import_2
0,42333848.95986997,0.0,0.0
1,0.0,0.0,0.0
2,59893679.764,0.0,0.0
3,36912610.90789647,0.0,0.0
4,59893679.764,0.0,0.0
5,0.0,0.0,10594059.778233536
6,0.0,0.0,59893679.764
7,0.0,0.0,0.0
