,Import_0,Import_1,Import_2
0,59893679.764,0.0,0.0
1,59893679.764,0.0,0.0
2,24940657.192908682,0.0,0.0
3,0.0,0.0,0.0
4,1186748.8935976326,0.0,0.0
5,0.0,0.0,59893679.764
6,0.0,0.0,59893679.764
7,0.0,0.0,3819433.795493655
