,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,2156483727.188769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,291985727.0798595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1587516771.8892975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4838768366.292152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,17995357465.240265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,898327805.0948925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
