,RailToExport_0,RailToExport_1,RailToExport_2,RailToExport_3,RailToExport_4,RailToExport_5,RailToExport_6,RailToExport_7
0,0.0,0.0,2674058489.169295,0.0,0.0,0.0,0.0,0.0
1,5588169413.344318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,3000922949.3518324,0.0,0.0,0.0,0.0,0.0
3,7235040743.143549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,14249626230.457344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,6549941214.886166,0.0,0.0,0.0,0.0,0.0,0.0
