scenario,subregion,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Unit
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",MissouriR,56.33412,69.26024,72.71642,76.99408,81.78832,83.00814,82.99723,83.72298,84.597,87.44852,89.6455,91.3144,91.64493,91.98974,91.09171,90.58101,90.3874,90.37784,90.15829,89.69488,89.0063,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",MissouriR,56.33412,69.26024,72.71642,76.99408,81.78832,83.00814,82.99723,83.72298,84.597,87.44852,89.6455,91.3144,91.64493,91.98974,91.09171,90.58101,90.3874,90.37784,90.15829,89.69488,89.0063,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",MissouriR,56.33412,69.26024,72.71642,76.99408,81.78832,83.00814,82.99723,83.72298,84.597,87.44852,89.6455,91.3144,91.64493,91.98974,91.09171,90.58101,90.3874,90.37784,90.15829,89.69488,89.0063,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",MissppRN,73.670802,83.017374,79.43593,77.768646,82.514526,83.827125,84.171274,85.660269,87.500947,90.779414,93.270979,94.420587,94.503952,94.503717,93.61604,93.05609,92.773017,92.642726,92.370775,91.908002,91.323941,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",MissppRN,73.670802,83.017374,79.43593,77.768646,82.514526,83.827125,84.171274,85.660269,87.500947,90.779414,93.270979,94.420587,94.503952,94.503717,93.61604,93.05609,92.773017,92.642726,92.370775,91.908002,91.323941,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",MissppRN,73.670802,83.017374,79.43593,77.768646,82.514526,83.827125,84.171274,85.660269,87.500947,90.779414,93.270979,94.420587,94.503952,94.503717,93.61604,93.05609,92.773017,92.642726,92.370775,91.908002,91.323941,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",MissppRN,73.670802,83.017374,79.43593,77.768646,82.514526,83.827125,84.171274,85.660269,87.500947,90.779414,93.270979,94.420587,94.503952,94.503717,93.61604,93.05609,92.773017,92.642726,92.370775,91.908002,91.323941,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",MissppRS,24.1677,29.7131,31.19594,32.09918,33.38194,33.36953,32.9031,32.78951,32.79825,33.40209,33.83546,34.09833,33.96159,33.85289,33.40279,33.08365,32.88722,32.73323,32.51951,32.19669,31.89992,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",MissppRS,24.1677,29.7131,31.19594,32.09918,33.38194,33.36953,32.9031,32.78951,32.79825,33.40209,33.83546,34.09833,33.96159,33.85289,33.40279,33.08365,32.88722,32.73323,32.51951,32.19669,31.89992,thous km2
"GCAM_SSP2,date=2021-25-4T22:02:38+20:00",MissppRS,24.1677,29.7131,31.19594,32.09918,33.38194,33.36953,32.9031,32.78951,32.79825,33.40209,33.83546,34.09833,33.96159,33.85289,33.40279,33.08365,32.88722,32.73323,32.51951,32.19669,31.89992,thous km2
