,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,0.0,0.0,4631514870.155485,0.0,0.0,0.0,0.0,0.0
1,1129862626.7445679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,1407872382.0138195,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,5562541698.589633,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,4401788105.542994,0.0,0.0,0.0
5,970582026.312871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4657794587.561862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,12747695536.128744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6850484331.855886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5856224983.267502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
