,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,2413212967.7486877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2908306041.9014206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,986616546.4350717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3172267372.7397356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4965231854.26867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1461821929.7195692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6152206034.472752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,13489289462.349197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,12919771261.506441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5219017123.825132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
