,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,2244854016.4423532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2439940580.789898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,384382746.9622488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1750432886.024968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2910180510.683584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1461821929.7195692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6203364166.973905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,12882643941.674164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,14184110275.512005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3631441146.542798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
