,Import_0,Import_1
0,22054557526.236614,0.0
1,0.0,0.0
2,11159414189.969486,0.0
3,0.0,0.0
4,15002389431.967262,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
