,Import_0,Import_1
0,39108838991.11275,0.0
1,4361147171.676206,0.0
2,5088416125.679591,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
