,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,3999124302.723201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1958658742.4576135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,899624960.7324839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5087752192.607348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4970426974.945089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1188574535.8936324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4657794587.561862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,12966926700.572254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6850484331.855886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5856224983.267502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
