,RailToExport_0,RailToExport_1,RailToExport_2,RailToExport_3,RailToExport_4,RailToExport_5,RailToExport_6,RailToExport_7
0,0.0,0.0,2587314857.5682006,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,3887059939.5359883,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,5024325966.717009,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,12232516603.674643,0.0,0.0,0.0
4,0.0,0.0,19164030566.017773,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,5321113214.659751,0.0,0.0,0.0
