,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,2367663992.2940273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,403604577.2115227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,384382746.9622488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,803456192.7517225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1114617960.3658333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1584631905.571244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5945451523.660114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,13442543804.239563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,14201539151.354755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3631441146.542798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
