,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,0.0,0.0,4790143236.156247,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,3385098202.525789,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,9464980048.893549,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,6936792084.234797,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,2290235253.176983,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,2876836468.180513,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,12616050871.737982,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5856224983.267502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
