,Import_0,Import_1
0,26659904966.258263,0.0
1,0.0,0.0
2,10685633869.857016,0.0
3,0.0,0.0
4,10870822312.058084,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
