,Import_0,Import_1
0,53736512997.20585,0.0
1,4806206646.94043,0.0
2,3976128889.7357545,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
