,Import_0,Import_1
0,20886383681.343864,0.0
1,0.0,0.0
2,10904087378.658913,0.0
3,0.0,0.0
4,16425890088.170586,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
