,RailToExport_0,RailToExport_1,RailToExport_2,RailToExport_3,RailToExport_4,RailToExport_5,RailToExport_6,RailToExport_7
0,0.0,0.0,1575916091.56671,0.0,0.0,0.0,0.0,0.0
1,2899635457.8221817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,3810483487.3545394,0.0,0.0,0.0,0.0,0.0
3,2110070587.2003746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5213327274.248508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,4437776719.3854065,0.0,0.0,0.0,0.0,0.0,0.0
