,Import_0,Import_1
0,15772366889.660017,0.0
1,0.0,0.0
2,11504097504.141197,0.0
3,0.0,0.0
4,20939896754.372143,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
