,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,0.0,0.0,5220731514.98777,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,5154340194.32611,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,8543891942.2791815,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,981886284.3136196,0.0,0.0,0.0
5,970582026.312871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3932257078.6100545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,17556447124.076256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5856224983.267502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
