,Import_0,Import_1,Import_2
0,59893679.764,0.0,0.0
1,59893679.764,0.0,0.0
2,18569249.466894444,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,59893679.764
6,0.0,0.0,59893679.764
7,0.0,0.0,11377590.415105525
