,RailToExport_0,RailToExport_1,RailToExport_2,RailToExport_3,RailToExport_4,RailToExport_5,RailToExport_6,RailToExport_7
0,0.0,0.0,2232280943.286678,0.0,0.0,0.0,0.0,0.0
1,3647480468.6552267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,5024325966.717009,0.0,0.0,0.0,0.0,0.0
3,11138166501.330648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,21039615307.024628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,5257301937.010852,0.0,0.0,0.0,0.0,0.0,0.0
