,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,2244854016.4423532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,384382746.9622488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,803456192.7517225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,682376755.1619097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1093392002.1645455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5028997054.282764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,12831595969.018667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,11512197568.466377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3181156866.199154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
