,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,2244854016.4423532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,384382746.9622488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,803456192.7517225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,682376755.1619097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1461821929.7195692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5915519087.948897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,12882643941.674164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,13982307986.911243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3631441146.542798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
