,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,1004757985.426624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,178187524.31672287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,657404984.3736145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2822882410.4846396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8428827573.913582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,453506813.49582803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
