Scenario,Year,Rates,OBJ_vaules,Cost_Farmers,Cost_Barges,Cost_Rails,Cost_Oceans,Total_production,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,Demand
SSP4,2015,0.5_0.5_0.5_0.5,12128785894640,4827319033820,1069303830513,1209623964143,4988250549250,363954490475,109114555422,86920287051,144194969858,86920287051,144194969858,231115256910,81691900
SSP4,2015,0.5_0.5_0.5_1,17100864199683,4826856096172,1068923962239,1290615424549,9880180199809,363954490475,109114555422,86888590818,144226666091,86888590818,144226666091,231115256910,81691900
SSP4,2015,0.5_0.5_0.5_5,55578246008634,5521492376133,300817656086,2638186465361,47083460994140,363954490475,109114555422,25100244275,206015012634,25100244275,206015012634,231115256910,81691900
SSP4,2015,0.5_0.5_0.5_10,102186551418755,6011525133567,0,3035745157304,93104992610971,363954490475,109114555422,0,231115256910,0,231115256910,231115256910,81691900
SSP4,2015,0.5_0.5_1_0.5,13250858288557,4774266279148,1504447645053,1924973617698,5012882229744,363954490475,109114555422,117278310443,113836946466,117278310443,113836946466,231115256910,81691900
SSP4,2015,0.5_0.5_1_1,18261645930767,4773701791335,1504447645053,1934216460277,10014991517188,363954490475,109114555422,117278310443,113836946466,117278310443,113836946466,231115256910,81691900
SSP4,2015,0.5_0.5_1_5,57657688084217,4892340253944,1099042379604,3506922655491,48125094278265,363954490475,109114555422,85654705887,145460551022,85654705887,145460551022,231115256910,81691900
SSP4,2015,0.5_0.5_1_10,105054516179457,5510964472548,1439930459725,4897411462418,93171921267851,363954490475,109114555422,35822712694,195292544215,35822712694,195292544215,231115256910,81691900
SSP4,2015,0.5_0.5_5_0.5,13960253509747,5780935279889,3006857279715,6268425638,5131904007591,363954490475,109114555422,230515340684,599916226,230515340684,599916226,231115256910,81691900
SSP4,2015,0.5_0.5_5_1,19079933362546,5780486638538,3027711818571,0,10237446388524,363954490475,109114555422,231115256910,0,231115256910,0,231115256910,81691900
SSP4,2015,0.5_0.5_5_5,59157047938407,5841749254713,4001371439103,0,49279638727678,363954490475,109114555422,231115256910,0,231115256910,0,231115256910,81691900
SSP4,2015,0.5_0.5_5_10,107812997462117,6120618223579,6852738071942,0,94805352649682,363954490475,109114555422,231115256910,0,231115256910,0,231115256910,81691900
SSP4,2015,0.5_0.5_10_0.5,13961210168284,5780486638538,3027711818571,0,5118723194262,363954490475,109114555422,231115256910,0,231115256910,0,231115256910,81691900
SSP4,2015,0.5_0.5_10_1,19079933362546,5780486638538,3027711818571,0,10237446388524,363954490475,109114555422,231115256910,0,231115256910,0,231115256910,81691900
SSP4,2015,0.5_0.5_10_5,59157047938407,5841749254713,4001371439103,0,49279638727678,363954490475,109114555422,231115256910,0,231115256910,0,231115256910,81691900
SSP4,2015,0.5_0.5_10_10,107812997462117,6120618223579,6852738071942,0,94805352649682,363954490475,109114555422,231115256910,0,231115256910,0,231115256910,81691900
SSP4,2015,0.5_1_0.5_0.5,12778819421920,5648293871588,406212535023,1717707311451,4972317186944,363954490475,109114555422,16947199824,214168057085,16947199824,214168057085,231115256910,81691900
SSP4,2015,0.5_1_0.5_1,17734186730129,5647678160552,406212535023,1808477016855,9837530500785,363954490475,109114555422,16947199824,214168057085,16947199824,214168057085,231115256910,81691900
SSP4,2015,0.5_1_0.5_5,55627106449054,6017089720759,0,2989227294294,46586500917087,363954490475,109114555422,0,231115256910,0,231115256910,231115256910,81691900
SSP4,2015,0.5_1_0.5_10,102186551418755,6011525133567,0,3035745157304,93104992610971,363954490475,109114555422,0,231115256910,0,231115256910,231115256910,81691900
SSP4,2015,0.5_1_1_0.5,14329535073207,5037247940001,1552716041382,2709061141228,4996221433681,363954490475,109114555422,64779362415,166335894494,64779362415,166335894494,231115256910,81691900
SSP4,2015,0.5_1_1_1,19322338172185,5057275019694,1489979685558,2774815637926,9965979312093,363954490475,109114555422,62161999663,168953257246,62161999663,168953257246,231115256910,81691900
SSP4,2015,0.5_1_1_5,58479113439909,5514339860601,732276852301,5007017229739,47191190980354,363954490475,109114555422,30550613466,200564643443,30550613466,200564643443,231115256910,81691900
SSP4,2015,0.5_1_1_10,105174627102803,6095166199294,0,5873251118744,93171921267851,363954490475,109114555422,0,231115256910,0,231115256910,231115256910,81691900
SSP4,2015,0.5_1_5_0.5,16868608490042,5737237152550,5681969797060,95525465431,5319587558086,363954490475,109114555422,221973044810,9142212100,221973044810,9142212100,231115256910,81691900
SSP4,2015,0.5_1_5_1,22042190384823,5869353247979,5901102231407,0,10237446388524,363954490475,109114555422,231115256910,0,231115256910,0,231115256910,81691900
SSP4,2015,0.5_1_5_5,62868581024664,5869375734162,7148611111265,0,49816305662324,363954490475,109114555422,231115256910,0,231115256910,0,231115256910,81691900
SSP4,2015,0.5_1_5_10,112379019045584,5953850800339,7938877822054,0,98452001906277,363954490475,109114555422,231115256910,0,231115256910,0,231115256910,81691900
SSP4,2015,0.5_1_10_0.5,16921341110694,5855889076151,5886722658761,12536851277,5131904007591,363954490475,109114555422,230515340684,599916226,230515340684,599916226,231115256910,81691900
SSP4,2015,0.5_1_10_1,22042190384823,5869353247979,5901102231407,0,10237446388524,363954490475,109114555422,231115256910,0,231115256910,0,231115256910,81691900
SSP4,2015,0.5_1_10_5,62868581024664,5869375734162,7148611111265,0,49816305662324,363954490475,109114555422,231115256910,0,231115256910,0,231115256910,81691900
SSP4,2015,0.5_1_10_10,112379019045584,5953850800339,7938877822054,0,98452001906277,363954490475,109114555422,231115256910,0,231115256910,0,231115256910,81691900
SSP4,2015,0.5_5_0.5_0.5,12843412976754,6000991496054,0,1835815776843,4972317186944,363954490475,109114555422,0,231115256910,0,231115256910,231115256910,81691900
SSP4,2015,0.5_5_0.5_1,17797252667159,6000375785017,0,1948209218169,9814379147059,363954490475,109114555422,0,231115256910,0,231115256910,231115256910,81691900
SSP4,2015,0.5_5_0.5_5,55627106449054,6017089720759,0,2989227294294,46586500917087,363954490475,109114555422,0,231115256910,0,231115256910,231115256910,81691900
SSP4,2015,0.5_5_0.5_10,102186551418755,6011525133567,0,3035745157304,93104992610971,363954490475,109114555422,0,231115256910,0,231115256910,231115256910,81691900
