Scenario,Year,Rates,OBJ_vaules,Cost_Farmers,Cost_Barges,Cost_Rails,Cost_Oceans,Total_production,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,Demand
SSP4,2100,0.5_0.5_0.5_0.5,19702027359805,7795797709064,1744566354644,1943737923824,8091721454670,588663497679,176556794751,141722315999,232837430319,141722315999,232837430319,374559746318,4555876468
SSP4,2100,0.5_0.5_0.5_1,27767305467676,7794966249824,1743277716417,2077827576321,16023935599975,588640599750,176549079199,141614791944,232929771997,141614791944,232929771997,374544563942,4555876468
SSP4,2100,0.5_0.5_0.5_5,90135648734541,8952953199046,472222141432,4317901987047,76259284983933,588522885943,176512030632,39318527637,335145371065,39318527637,335145371065,374463898702,4555876468
SSP4,2100,0.5_0.5_0.5_10,165644496247359,9709555791304,2319432344,4946217056727,150853117543901,588522885943,176512030632,109815831,374354082871,109815831,374354082871,374463898702,4555876468
SSP4,2100,0.5_0.5_1_0.5,21503584967159,7704993022555,2458814606509,3083216666205,8130356754288,588663497679,176556794751,191413397487,183146348830,191413397487,183146348830,374559746318,4555876468
SSP4,2100,0.5_0.5_1_1,29630240164265,7703472384283,2458548907782,3098286252796,16242206572984,588632191621,176546474573,191391227569,183147532870,191391227569,183147532870,374538760439,4555876468
SSP4,2100,0.5_0.5_1_5,93519261115892,7904969700098,1775278151749,5704048055915,78001678785047,588522885943,176512030632,139087749082,235376149620,139087749082,235376149620,374463898702,4555876468
SSP4,2100,0.5_0.5_1_10,170333166300282,8929916826549,2302314236530,8003465603930,150964183210189,588522885943,176512030632,56833157236,317630741466,56833157236,317630741466,374463898702,4555876468
SSP4,2100,0.5_0.5_5_0.5,22639854963755,9300548978778,4879662342883,12108741188,8321117122662,588659293614,176555533532,373397943061,1158860411,373397943061,1158860411,374556803473,4555876468
SSP4,2100,0.5_0.5_5_1,30937164506000,9299098932690,4919660355984,0,16590251449625,588623783492,176543952134,374532874749,0,374532874749,0,374532874749,4555876468
SSP4,2100,0.5_0.5_5_5,95923284224837,9400867906175,6457190546753,0,79931939348826,588522885943,176512030632,374463898702,0,374463898702,0,374463898702,4555876468
SSP4,2100,0.5_0.5_5_10,174820818741563,9858457900827,11150467412731,0,153678607004923,588522885943,176512030632,374463898702,0,374463898702,0,374463898702,4555876468
SSP4,2100,0.5_0.5_10_0.5,22641702944619,9299682336608,4919947133383,0,8295655696386,588659293614,176555533532,374556803473,0,374556803473,0,374556803473,4555876468
SSP4,2100,0.5_0.5_10_1,30937164506000,9299098932690,4919660355984,0,16590251449625,588623783492,176543952134,374532874749,0,374532874749,0,374532874749,4555876468
SSP4,2100,0.5_0.5_10_5,95923284224837,9400867906175,6457190546753,0,79931939348826,588522885943,176512030632,374463898702,0,374463898702,0,374463898702,4555876468
SSP4,2100,0.5_0.5_10_10,174820818741563,9858457900827,11150467412731,0,153678607004923,588522885943,176512030632,374463898702,0,374463898702,0,374463898702,4555876468
SSP4,2100,0.5_1_0.5_0.5,20760087212762,9130191329613,668488772485,2767319785659,8067883407402,588663497679,176556794751,27889372756,346670373561,27889372756,346670373561,374559746318,4555876468
SSP4,2100,0.5_1_0.5_1,28799866349074,9147496707121,641712951911,2930185012283,15952317910057,588623783492,176544034322,26772284674,347760507886,26772284674,347760507886,374532792561,4555876468
SSP4,2100,0.5_1_0.5_5,90206652361211,9720415703111,0,4869959068254,75482991166764,588522885943,176512030632,0,374463898702,0,374463898702,374463898702,4555876468
SSP4,2100,0.5_1_0.5_10,165644734245498,9711029401025,0,4947300877489,150853117543901,588522885943,176512030632,0,374463898702,0,374463898702,374463898702,4555876468
SSP4,2100,0.5_1_1_0.5,23262188629783,8143859349629,2520912461693,4366008830897,8105084587474,588660456843,176555500508,105172547730,269385451996,105172547730,269385451996,374557999726,4555876468
SSP4,2100,0.5_1_1_1,31361240928007,8175293997636,2419219445325,4472569561435,16164293270782,588590150976,176533698004,100929911866,273579584496,100929911866,273579584496,374509496363,4555876468
SSP4,2100,0.5_1_1_5,94860198963969,8921821809841,1184645821520,8159210667460,76461234242065,588522885943,176512030632,49423461187,325040437515,49423461187,325040437515,374463898702,4555876468
SSP4,2100,0.5_1_1_10,170513518291689,9848086527337,0,9567962131080,150964183210189,588522885943,176512030632,0,374463898702,0,374463898702,374463898702,4555876468
SSP4,2100,0.5_1_5_0.5,27359771012190,9231754771128,9217321481501,157358562372,8626371215179,588647844650,176551634662,359489338764,15059914615,359489338764,15059914615,374549253379,4555876468
SSP4,2100,0.5_1_5_1,35744900253671,9448314342325,9576499675929,0,16587655254898,588539702201,176518481183,374474264409,0,374474264409,0,374474264409,4555876468
SSP4,2100,0.5_1_5_5,101902578797154,9448286330729,11509169164182,0,80811836879160,588522885943,176512030632,374463898702,0,374463898702,0,374463898702,4555876468
SSP4,2100,0.5_1_5_10,182213373138971,9585265098041,12815129056542,0,159679692561304,588522885943,176512030632,374463898702,0,374463898702,0,374463898702,4555876468
SSP4,2100,0.5_1_10_0.5,27445849901472,9423197498340,9550520035002,24217482377,8320949903743,588647844650,176551634662,373390392967,1158860411,373390392967,1158860411,374549253379,4555876468
SSP4,2100,0.5_1_10_1,35744900253671,9448314342325,9576499675929,0,16587655254898,588539702201,176518481183,374474264409,0,374474264409,0,374474264409,4555876468
SSP4,2100,0.5_1_10_5,101902578797154,9448286330729,11509169164182,0,80811836879160,588522885943,176512030632,374463898702,0,374463898702,0,374463898702,4555876468
SSP4,2100,0.5_1_10_10,182213373138971,9585265098041,12815129056542,0,159679692561304,588522885943,176512030632,374463898702,0,374463898702,0,374463898702,4555876468
SSP4,2100,0.5_5_0.5_0.5,20854861071207,9698855901855,0,2961837045247,8067844724016,588660456843,176555500508,0,374557999726,0,374557999726,374557999726,4555876468
