Scenario,Year,Rates,OBJ_vaules,Cost_Farmers,Cost_Barges,Cost_Rails,Cost_Oceans,Total_production,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,Demand
SSP4,1990,0.5_0.5_0.5_0.5,7649809446315,3011237141544,691984392403,766408683374,3175139031272,231106169643,69284003001,56496032469,90790830617,56496032469,90790830617,147286863087,9414617
SSP4,1990,0.5_0.5_0.5_1,10817482910764,3011307637096,691131541268,808305652613,6301697882064,231106169643,69284003001,56424870517,90861992569,56424870517,90861992569,147286863087,9414617
SSP4,1990,0.5_0.5_0.5_5,35347718499979,3462007480963,190742440437,1686095013601,30003833367255,231106169643,69284003001,15912158914,131374704172,15912158914,131374704172,147286863087,9414617
SSP4,1990,0.5_0.5_0.5_10,65048440763011,3768675499225,94264667,1941198970259,59333431831137,231106169643,69284003001,4463054,147282400032,4463054,147282400032,147286863087,9414617
SSP4,1990,0.5_0.5_1_0.5,8363567413324,2977795536983,943702098590,1246362120530,3190667459499,231106169643,69284003001,73915393952,73371469135,73915393952,73371469135,147286863087,9414617
SSP4,1990,0.5_0.5_1_1,11553063317396,2977466345546,943678664318,1251392176768,6375485933042,231106169643,69284003001,73913438594,73373424492,73913438594,73373424492,147286863087,9414617
SSP4,1990,0.5_0.5_1_5,36664376392559,3047340423787,718984480072,2215750208957,30677261082021,231106169643,69284003001,55637275087,91649587999,55637275087,91649587999,147286863087,9414617
SSP4,1990,0.5_0.5_1_10,66879664617496,3425434143026,969304009460,3102744219616,59377142047672,231106169643,69284003001,24313403526,122973459560,24313403526,122973459560,147286863087,9414617
SSP4,1990,0.5_0.5_5_0.5,8833246041499,3637499944413,1916997590879,3741873585,3269966434900,231106169643,69284003001,146928749134,358113952,146928749134,358113952,147286863087,9414617
SSP4,1990,0.5_0.5_5_1,12095915390247,3637232132475,1929446497922,0,6524196562128,231106169643,69284003001,147286863087,0,147286863087,0,147286863087,9414617
SSP4,1990,0.5_0.5_5_5,37620037246204,3670836365786,2534738414928,0,31409422267768,231106169643,69284003001,147286863087,0,147286863087,0,147286863087,9414617
SSP4,1990,0.5_0.5_5_10,68647079667946,3822146513535,4343161705724,0,60476731250965,231106169643,69284003001,147286863087,0,147286863087,0,147286863087,9414617
SSP4,1990,0.5_0.5_10_0.5,8833817109182,3637232132475,1929446497922,0,3262098281064,231106169643,69284003001,147286863087,0,147286863087,0,147286863087,9414617
SSP4,1990,0.5_0.5_10_1,12095915390247,3637232132475,1929446497922,0,6524196562128,231106169643,69284003001,147286863087,0,147286863087,0,147286863087,9414617
SSP4,1990,0.5_0.5_10_5,37620037246204,3670836365786,2534738414928,0,31409422267768,231106169643,69284003001,147286863087,0,147286863087,0,147286863087,9414617
SSP4,1990,0.5_0.5_10_10,68647079667946,3822146513535,4343161705724,0,60476731250965,231106169643,69284003001,147286863087,0,147286863087,0,147286863087,9414617
SSP4,1990,0.5_1_0.5_0.5,8069739933225,3540151449765,262037995644,1098840938819,3163669351274,231106169643,69284003001,10932233476,136354629611,10932233476,136354629611,147286863087,9414617
SSP4,1990,0.5_1_0.5_1,11225407576475,3546320247361,252935032588,1150120169975,6270991928829,231106169643,69284003001,10552457569,136734405518,10552457569,136734405518,147286863087,9414617
SSP4,1990,0.5_1_0.5_5,35377229734436,3771886053958,0,1911426801731,29688876681025,231106169643,69284003001,0,147286863087,0,147286863087,147286863087,9414617
SSP4,1990,0.5_1_0.5_10,65048450618012,3768735571046,0,1941243018107,59333431831137,231106169643,69284003001,0,147286863087,0,147286863087,147286863087,9414617
SSP4,1990,0.5_1_1_0.5,9060896259640,3144824488068,1007999193811,1723285955571,3179746424467,231106169643,69284003001,42053758285,105233104801,42053758285,105233104801,147286863087,9414617
SSP4,1990,0.5_1_1_1,12238513887900,3159937023278,960982199930,1770153415106,6342401051864,231106169643,69284003001,40092207811,107194655275,40092207811,107194655275,147286863087,9414617
SSP4,1990,0.5_1_1_5,37201825268682,3440033904126,480370479277,3190797189895,30085583497661,231106169643,69284003001,20041071607,127245791480,20041071607,127245791480,147286863087,9414617
SSP4,1990,0.5_1_1_10,66962629936262,3813968760528,0,3766478930340,59377142047672,231106169643,69284003001,0,147286863087,0,147286863087,147286863087,9414617
SSP4,1990,0.5_1_5_0.5,10696879219043,3613069325987,3651321914604,53291598953,3374156181777,231106169643,69284003001,142186619936,5100243150,142186619936,5100243150,147286863087,9414617
SSP4,1990,0.5_1_5_1,13989379173878,3686571235773,3773571178254,0,6524196562128,231106169643,69284003001,147286863087,0,147286863087,0,147286863087,9414617
SSP4,1990,0.5_1_5_5,40002384729686,3686583859819,4620557959294,0,31690202712852,231106169643,69284003001,147286863087,0,147286863087,0,147286863087,9414617
SSP4,1990,0.5_1_5_10,71531749693094,3729083492484,5025151593893,0,62772474408995,231106169643,69284003001,147286863087,0,147286863087,0,147286863087,9414617
SSP4,1990,0.5_1_10_0.5,10726011750838,3678533933934,3764987437111,7483747170,3269966434900,231106169643,69284003001,146928749134,358113952,146928749134,358113952,147286863087,9414617
SSP4,1990,0.5_1_10_1,13989379173878,3686571235773,3773571178254,0,6524196562128,231106169643,69284003001,147286863087,0,147286863087,0,147286863087,9414617
SSP4,1990,0.5_1_10_5,40002384729686,3686583859819,4620557959294,0,31690202712852,231106169643,69284003001,147286863087,0,147286863087,0,147286863087,9414617
SSP4,1990,0.5_1_10_10,71531749693094,3729083492484,5025151593893,0,62772474408995,231106169643,69284003001,147286863087,0,147286863087,0,147286863087,9414617
SSP4,1990,0.5_5_0.5_0.5,8107069412709,3763331613825,0,1175028249888,3163669351274,231106169643,69284003001,0,147286863087,0,147286863087,147286863087,9414617
SSP4,1990,0.5_5_0.5_1,11261822878041,3763041343821,0,1235897949873,6257843386625,231106169643,69284003001,0,147286863087,0,147286863087,147286863087,9414617
SSP4,1990,0.5_5_0.5_5,35377229734436,3771886053958,0,1911426801731,29688876681025,231106169643,69284003001,0,147286863087,0,147286863087,147286863087,9414617
SSP4,1990,0.5_5_0.5_10,65048450618012,3768735571046,0,1941243018107,59333431831137,231106169643,69284003001,0,147286863087,0,147286863087,147286863087,9414617
SSP4,1990,0.5_5_1_0.5,9278565623639,3765135689549,0,2340109486883,3168280249486,231106169643,69284003001,0,147286863087,0,147286863087,147286863087,9414617
SSP4,1990,0.5_5_1_1,12445460514617,3764816126564,0,2348265487782,6327338702549,231106169643,69284003001,0,147286863087,0,147286863087,147286863087,9414617
SSP4,1990,0.5_5_1_5,37273916277047,3807320532330,0,3772765498065,29688790048930,231106169643,69284003001,0,147286863087,0,147286863087,147286863087,9414617
SSP4,1990,0.5_5_1_10,66962629936262,3813968760528,0,3766478930340,59377142047672,231106169643,69284003001,0,147286863087,0,147286863087,147286863087,9414617
SSP4,1990,0.5_5_5_0.5,13542420282822,4264349516080,0,3495609835605,5777420733415,231106169643,69284003001,0,147286863087,0,147286863087,147286863087,9414617
