,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,2480462003.247704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,337647635.1487814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1817021684.793907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5565768444.354987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,19210368635.99951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,972781901.0654593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
