Scenario,Year,Rates,Demand_China,Demand_ROW,OBJ_Values,Revenue_Total,Cost_Total,Cost_Operation,Cost_Holding,Cost_Facility,Cost_Barges,Cost_Rails,Cost_BExport,Cost_SExport,Cost_Oceans,Total_production,Inventory,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,China_Price,ROW_Price,Revenue_Domestic,Revenue_China,Revenue_Row,Subsidy,Tax,Runtime
SSP3,2030,1_1_1_1,149734199,119787359,5937382596122,5965919050071,28536453948,82075782,6873256522,402317982,650016518,3182169832,2048645186,3644246438,11653725685,422663409,137465130,15676720,74272673,195248885,74272673,195248885,269521558,2449,1559,5393273732602,366781483348,186857064662,19006769457,0,18.176870346069336
SSP3,2030,1_1_1_10,149734199,119787359,5835110008156,5965919050071,130809041915,82075782,6873256522,402317982,480423067,3627592307,1768523947,6798167338,110776684966,422663409,137465130,15676720,57640530,211881028,57640530,211881028,269521558,2449,1559,5393273732602,366781483348,186857064662,19006769457,0,18.488618850708008
SSP3,2030,1_10_1_1,149734199,119787359,5935678449117,5965919050071,30240600954,82075782,6873256522,402317982,0,5490097970,0,5673683269,11719169426,422663409,137465130,15676720,0,269521558,0,269521558,269521558,2449,1559,5393273732602,366781483348,186857064662,19006769457,0,16.762556076049805
SSP3,2030,10_1_1_1,149734199,119787359,5905189522130,5965919050071,60729527941,82075782,6873256522,4023179828,14471858380,15413774519,6007278474,2207025001,11651079431,422663409,137465130,15676720,134734538,134787019,134734538,134787019,269521558,2449,1559,5393273732602,366781483348,186857064662,19006769457,0,17.355623245239258
SSP3,2035,1_1_0.5_1,191102997,152882398,8795336548496,8827436161255,32099612759,108847474,6395044539,492882249,673240310,5042431047,1832242118,2700727592,14854197426,491094455,127900890,19208168,76441199,267544197,76441199,267544197,343985396,2441,1550,8100518504185,466614361385,237014928262,23288367421,0,16.86317253112793
SSP3,2035,1_1_1_1,191102997,152882398,8792840731928,8827436161255,34595429327,108847474,6395044539,492882249,918373453,4583578611,2584910269,4630114803,14881677924,491094455,127900890,19208168,94033648,249951747,94033648,249951747,343985396,2441,1550,8100518504185,466614361385,237014928262,23288367421,0,17.099382400512695
SSP3,2035,1_1_1_10,191102997,152882398,8662240473819,8827436161255,165195687435,108847474,6395044539,492882249,817323021,4862085338,2417244970,8730807804,141371452036,491094455,127900890,19208168,82427973,261557422,82427973,261557422,343985396,2441,1550,8100518504185,466614361385,237014928262,23288367421,0,17.53232765197754
SSP3,2035,1_10_1_1,191102997,152882398,8790534044177,8827436161255,36902117078,108847474,6395044539,492882249,0,7784410101,0,7130954423,14989978288,491094455,127900890,19208168,0,343985396,0,343985396,343985396,2441,1550,8100518504185,466614361385,237014928262,23288367421,0,17.49840545654297
SSP3,2035,10_1_1_1,191102997,152882398,8748433594833,8827436161255,79002566422,108847474,6395044539,4928822497,22418322502,18941002562,8872903134,2460539300,14877084410,491094455,127900890,19208168,185964838,158020558,185964838,158020558,343985396,2441,1550,8100518504185,466614361385,237014928262,23288367421,0,17.56546974182129
SSP3,2040,1_1_0.5_1,243901232,195120986,13144528279589,13184538093645,40009814056,143466671,6763438868,606538466,953973986,6808258528,2338456833,3420186218,18975494481,597919706,135268777,23628709,97560493,341461726,97560493,341461726,439022219,2431,1538,12262697893651,593084570862,300107708848,28647920282,0,20.493637084960938
SSP3,2040,1_1_1_1,243901232,195120986,13141394455169,13184538093645,43143638475,143466671,6763438868,606538466,1213081231,6311012290,3265769533,5809834675,19030496738,597919706,135268777,23628709,119267813,319754405,119267813,319754405,439022219,2431,1538,12262697893651,593084570862,300107708848,28647920282,0,19.896883010864254
SSP3,2040,1_1_1_10,243901232,195120986,12974637407970,13184538093645,209900685674,143466671,6763438868,606538466,1326693459,6145623754,3342211228,10918663370,180654049855,597919706,135268777,23628709,117917327,321104891,117917327,321104891,439022219,2431,1538,12262697893651,593084570862,300107708848,28647920282,0,20.27634048461914
SSP3,2040,1_10_1_1,243901232,195120986,13138341226395,13184538093645,46196867250,143466671,6763438868,606538466,0,10583020789,0,8953243822,19147158631,597919706,135268777,23628709,0,439022219,0,439022219,439022219,2431,1538,12262697893651,593084570862,300107708848,28647920282,0,4.263633728027344
SSP3,2040,10_1_1_1,243901232,195120986,13082440440317,13184538093645,102097653328,143466671,6763438868,6065384661,32168861707,22722871874,12387881418,2827154876,19018593248,597919706,135268777,23628709,250195635,188826583,250195635,188826583,439022219,2431,1538,12262697893651,593084570862,300107708848,28647920282,0,18.52463150024414
SSP3,2045,1_1_0.5_1,311286646,249029317,19834650321778,19883882952947,49232631168,188603887,6419936298,749300777,1293079339,9064593370,2984529341,4254684856,24277903298,717901724,128398725,29187035,124514658,435801305,124514658,435801305,560315963,2418,1522,18716409822510,752957428697,379128756659,35386945082,0,18.59160614013672
SSP3,2045,1_1_1_1,311286646,249029317,19830705931623,19883882952947,53177021324,188603887,6419936298,749300777,1667355913,8271468372,4214125624,7385719093,24280511356,717901724,128398725,29187035,153313538,407002424,153313538,407002424,560315963,2418,1522,18716409822510,752957428697,379128756659,35386945082,0,18.581371307373047
SSP3,2045,1_1_1_10,311286646,249029317,19617791735489,19883882952947,266091217458,188603887,6419936298,749300777,1867447326,8054594983,4346156461,14022021303,230443156420,717901724,128398725,29187035,153313538,407002424,153313538,407002424,560315963,2418,1522,18716409822510,752957428697,379128756659,35386945082,0,22.562664031982425
SSP3,2045,1_10_1_1,311286646,249029317,19826735367738,19883882952947,57147585208,188603887,6419936298,749300777,0,13990213169,0,11356826962,24442704113,717901724,128398725,29187035,0,560315963,0,560315963,560315963,2418,1522,18716409822510,752957428697,379128756659,35386945082,0,19.39163017272949
SSP3,2045,10_1_1_1,311286646,249029317,19752609497454,19883882952947,131273455492,188603887,6419936298,7493007773,44009723677,28872836083,16530751525,3459655527,24298940719,717901724,128398725,29187035,326434197,233881766,326434197,233881766,560315963,2418,1522,18716409822510,752957428697,379128756659,35386945082,0,3.851533889770508
SSP3,2050,1_1_0.5_1,397289407,317831526,30036235145078,30097887167251,61652022173,246780592,6294871229,926220982,1797712361,12157598025,3809099771,5445626884,30974112326,877107287,125897424,36088928,158915763,556205170,158915763,556205170,715120933,2402,1502,28622104998172,954493766251,477533463733,43754939093,0,18.42268180847168
SSP3,2050,1_1_1_1,397289407,317831526,30031230075226,30097887167251,66657092025,246780592,6294871229,926220982,2176313169,11301261879,5158190805,9543551586,31009901779,877107287,125897424,36088928,190477399,524643534,190477399,524643534,715120933,2402,1502,28622104998172,954493766251,477533463733,43754939093,0,18.481645584106445
SSP3,2050,1_1_1_10,397289407,317831526,29759393032287,30097887167251,338494134964,246780592,6294871229,926220982,2456728852,11055386785,5256661773,18147133005,294110351744,877107287,125897424,36088928,190477399,524643534,190477399,524643534,715120933,2402,1502,28622104998172,954493766251,477533463733,43754939093,0,16.51161003112793
SSP3,2050,1_10_1_1,397289407,317831526,30026078027588,30097887167251,71809139663,246780592,6294871229,926220982,0,18779092198,0,14357656631,31204518028,877107287,125897424,36088928,0,715120933,0,715120933,715120933,2402,1502,28622104998172,954493766251,477533463733,43754939093,0,20.310022354125977
SSP3,2050,10_1_1_1,397289407,317831526,29928850272390,30097887167251,169036894861,246780592,6294871229,9262209828,61163754573,35115421908,21814776379,4104569556,31034510792,877107287,125897424,36088928,430158890,284962043,430158890,284962043,715120933,2402,1502,28622104998172,954493766251,477533463733,43754939093,0,3.982532501220703
SSP4,2020,1_1_0.5_1,100314500,80251600,3089170125358,3108958716253,19788590894,47513500,6924702416,286127186,267863293,2065904936,961787381,1464322798,7770369382,330204300,138494048,11144151,40125800,140440300,40125800,140440300,180566100,2458,1571,2722674866444,246667361207,126105096008,13511392592,0,27.05290031433105
SSP4,2020,1_1_1_1,100314500,80251600,3087812137725,3108958716253,21146578527,47513500,6924702416,286127186,389802786,1884672945,1388411206,2413536270,7811812215,330204300,138494048,11144151,50225264,130340835,50225264,130340835,180566100,2458,1571,2722674866444,246667361207,126105096008,13511392592,0,27.97700309753418
SSP4,2020,1_1_1_10,100314500,80251600,3019349289398,3108958716253,89609426855,47513500,6924702416,286127186,275654324,2199848765,1171237414,4443326403,74261016844,330204300,138494048,11144151,35828748,144737351,35828748,144737351,180566100,2458,1571,2722674866444,246667361207,126105096008,13511392592,0,35.79769706726074
SSP4,2020,1_10_1_1,100314500,80251600,3086743863579,3108958716253,22214852674,47513500,6924702416,286127186,0,3310385270,0,3792209418,7853914881,330204300,138494048,11144151,0,180566099,0,180566100,180566100,2458,1571,2722674866444,246667361207,126105096008,13511392592,0,29.783767700195312
SSP4,2020,10_1_1_1,100314500,80251600,3067698852706,3108958716253,41259863546,47513500,6924702416,2861271868,8530540992,9713325316,3848684993,1532188331,7801636127,330204300,138494048,11144151,88533506,92032593,88533506,92032593,180566100,2458,1571,2722674866444,246667361207,126105096008,13511392592,0,30.59700965881348
SSP4,2025,1_1_0.5_1,117320663,93856530,4002648753909,4024940276377,22291522468,60524060,7112110627,327543093,307501916,2560835875,1124837720,1705644994,9092524179,366185102,142242212,12765696,46928265,164248928,46928265,164248928,211177193,2455,1567,3574244278786,288105417308,147113195064,15477385217,0,32.34096336364746
SSP4,2025,1_1_1_1,117320663,93856530,4001066009698,4024940276377,23874266679,60524060,7112110627,327543093,491531647,2249210157,1683146745,2831563798,9118636550,366185102,142242212,12765696,59992535,151184658,59992535,151184658,211177193,2455,1567,3574244278786,288105417308,147113195064,15477385217,0,31.481035232543945
SSP4,2025,1_1_1_10,117320663,93856530,3920983598817,4024940276377,103956677560,60524060,7112110627,327543093,320372772,2685081075,1385044643,5204304997,86861696291,366185102,142242212,12765696,42928428,168248765,42928428,168248765,211177193,2455,1567,3574244278786,288105417308,147113195064,15477385217,0,32.498220443725586
SSP4,2025,1_10_1_1,117320663,93856530,3999761861692,4024940276377,25178414684,60524060,7112110627,327543093,0,4029115040,0,4474649583,9174472280,366185102,142242212,12765696,0,211177193,0,211177193,211177193,2455,1567,3574244278786,288105417308,147113195064,15477385217,0,33.21199607849121
SSP4,2025,10_1_1_1,117320663,93856530,3977120567477,4024940276377,47819708900,60524060,7112110627,3275430930,10150832749,11776432528,4533918846,1784036268,9126422888,366185102,142242212,12765696,103133512,108043681,103133512,108043681,211177193,2455,1567,3574244278786,288105417308,147113195064,15477385217,0,33.27499961853027
SSP4,2030,1_1_0.5_1,149734199,119787359,6136108591060,6162673255294,26564664233,83241525,6760876616,409231343,460295827,3652977591,1435609642,2133352792,11629078893,420698363,135217532,15959272,59893679,209627879,59893679,209627879,269521558,2449,1559,5589685366261,366781483348,186857064662,19349341023,0,33.7559700012207
SSP4,2030,1_1_1_1,149734199,119787359,6134127542373,6162673255294,28545712920,83241525,6760876616,409231343,670016497,3311548438,2064259454,3578766564,11667772479,420698363,135217532,15959272,74595010,194926548,74595010,194926548,269521558,2449,1559,5589685366261,366781483348,186857064662,19349341023,0,29.27396583557129
SSP4,2030,1_1_1_10,149734199,119787359,6031855088415,6162673255294,130818166878,83241525,6760876616,409231343,523970190,3697253734,1797027655,6872474104,110674091707,420698363,135217532,15959272,58523659,210997899,58523659,210997899,269521558,2449,1559,5589685366261,366781483348,186857064662,19349341023,0,31.713987350463867
SSP4,2030,1_10_1_1,149734199,119787359,6132421802542,6162673255294,30251452752,83241525,6760876616,409231343,0,5605576711,0,5666675494,11725851060,420698363,135217532,15959272,0,269521558,0,269521558,269521558,2449,1559,5589685366261,366781483348,186857064662,19349341023,0,32.090383529663086
SSP4,2030,10_1_1_1,149734199,119787359,6101146540469,6162673255294,61526714825,83241525,6760876616,4092313433,15193751716,15418000027,6199358494,2128540784,11650632226,420698363,135217532,15959272,137973320,131548238,137973320,131548238,269521558,2449,1559,5589685366261,366781483348,186857064662,19349341023,0,32.547969818115234
SSP4,2035,1_1_0.5_1,191102997,152882398,9492708384518,9525743493712,33035109193,111866061,7500646483,513170177,642695680,4882965529,1832242118,2687946994,14863576148,514015366,150012929,20017040,76441199,267544197,76441199,267544197,343985396,2441,1550,8797845143873,466614361385,237014928262,24269060189,0,30.28199958801269
SSP4,2035,1_1_1_1,191102997,152882398,9490228110241,9525743493712,35515383470,111866061,7500646483,513170177,891738351,4404879500,2646971233,4556800360,14889311302,514015366,150012929,20017040,95488561,248496835,95488561,248496835,343985396,2441,1550,8797845143873,466614361385,237014928262,24269060189,0,30.728002548217773
SSP4,2035,1_1_1_10,191102997,152882398,9359652417018,9525743493712,166091076693,111866061,7500646483,513170177,786108162,4734678310,2449745778,8732286530,141262575188,514015366,150012929,20017040,81231733,262753662,81231733,262753662,343985396,2441,1550,8797845143873,466614361385,237014928262,24269060189,0,30.16048622131348
SSP4,2035,1_10_1_1,191102997,152882398,9487966524326,9525743493712,37776969385,111866061,7500646483,513170177,0,7478043120,0,7200343067,14972900475,514015366,150012929,20017040,0,343985396,0,343985396,343985396,2441,1550,8797845143873,466614361385,237014928262,24269060189,0,30.20099830627441
SSP4,2035,10_1_1_1,191102997,152882398,9446796692667,9525743493712,78946801044,111866061,7500646483,5131701775,21184502917,19276047424,8324524202,2548071303,14869440876,514015366,150012929,20017040,182624950,161360445,182624950,161360445,343985396,2441,1550,8797845143873,466614361385,237014928262,24269060189,0,30.77203941345215
SSP4,2040,1_1_0.5_1,243901232,195120986,15544782641521,15586138997256,41356355735,151908670,8633000529,661910052,865450570,6318590534,2338456833,3408425659,18978612885,637517166,172660010,25834937,97560493,341461726,97560493,341461726,439022219,2431,1538,14661623923202,593084570862,300107708848,31322794341,0,63.71596145629883
SSP4,2040,1_1_1_1,243901232,195120986,15541621089218,15586138997256,44517908038,151908670,8633000529,661910052,1153913233,5767422263,3289642474,5846797806,19013313006,637517166,172660010,25834937,119847940,319174278,119847940,319174278,439022219,2431,1538,14661623923202,593084570862,300107708848,31322794341,0,63.047006607055664
SSP4,2040,1_1_1_10,243901232,195120986,15374884789232,15586138997256,211254208024,151908670,8633000529,661910052,1065548016,6059942762,3094359417,11158998607,180428539968,637517166,172660010,25834937,105898736,333123482,105898736,333123482,439022219,2431,1538,14661623923202,593084570862,300107708848,31322794341,0,9.303016662597656
SSP4,2040,1_10_1_1,243901232,195120986,15538745385793,15586138997256,47393611463,151908670,8633000529,661910052,0,9725400214,0,9093036767,19128355229,637517166,172660010,25834937,0,439022219,0,439022219,439022219,2431,1538,14661623923202,593084570862,300107708848,31322794341,0,36.240013122558594
SSP4,2040,10_1_1_1,243901232,195120986,15485071901134,15586138997256,101067096122,151908670,8633000529,6619100521,28258352657,24213240710,11050225036,3152534227,18988733768,637517166,172660010,25834937,235361211,203661007,235361211,203661007,439022219,2431,1538,14661623923202,593084570862,300107708848,31322794341,0,62.64200973510742
SSP4,2045,1_1_0.5_1,311286646,249029317,28051713221959,28105325445933,53612223974,215042366,11921078887,895446638,1024494510,7981257946,2984529341,4375529574,24214844709,833744554,238421577,35007012,124514658,435801305,124514658,435801305,560315963,2418,1522,26930796057966,752957428697,379128756659,42443202612,0,37.07307434082031
SSP4,2045,1_1_1_1,311286646,249029317,28047681858414,28105325445933,57643587519,215042366,11921078887,895446638,1370747628,7275419496,4234629493,7477887992,24253335016,833744554,238421577,35007012,153727755,406588208,153727755,406588208,560315963,2418,1522,26930796057966,752957428697,379128756659,42443202612,0,36.58796691894531
SSP4,2045,1_1_1_10,311286646,249029317,27834937961925,28105325445933,270387484009,215042366,11921078887,895446638,1287884404,7644394894,4033470741,14248308092,230141857984,833744554,238421577,35007012,136426891,423889072,136426891,423889072,560315963,2418,1522,26930796057966,752957428697,379128756659,42443202612,0,35.75796318054199
SSP4,2045,1_10_1_1,311286646,249029317,28043993782486,28105325445933,61331663447,215042366,11921078887,895446638,0,12212769433,0,11672262534,24415063586,833744554,238421577,35007012,0,560315963,0,560315963,560315963,2418,1522,26930796057966,752957428697,379128756659,42443202612,0,34.5279655456543
SSP4,2045,10_1_1_1,311286646,249029317,27976521323515,28105325445933,128804122419,215042366,11921078887,8954466385,34330913224,31462751918,13618581059,4078672252,24222616323,833744554,238421577,35007012,299655325,260660637,299655325,260660637,560315963,2418,1522,26930796057966,752957428697,379128756659,42443202612,0,35.65255165100098
SSP4,2050,1_1_0.5_1,397289407,317831526,55186838768924,55257577810339,70739041415,317092210,17873363638,1262576772,1141923269,9845050686,3809099771,5607068409,30882866656,1122043410,357467272,49455204,158915763,556205170,158915763,556205170,715120933,2402,1502,53765590101758,954493766251,477533463733,59960478596,0,31.004005432128903
SSP4,2050,1_1_1_1,397289407,317831526,55181629935140,55257577810339,75947875199,317092210,17873363638,1262576772,1703489948,8874394326,5472819558,9496513432,30947625310,1122043410,357467272,49455204,197837856,517283077,197837856,517283077,715120933,2402,1502,53765590101758,954493766251,477533463733,59960478596,0,31.721961975097656
SSP4,2050,1_1_1_10,397289407,317831526,54910177196401,55257577810339,347400613937,317092210,17873363638,1262576772,1393358019,9748275255,4879358468,18455960965,293470628607,1122043410,357467272,49455204,161430277,553690655,161430277,553690655,715120933,2402,1502,53765590101758,954493766251,477533463733,59960478596,0,30.54998207092285
SSP4,2050,1_10_1_1,397289407,317831526,55177072824273,55257577810339,80504986066,317092210,17873363638,1262576772,0,14984467371,0,14916878667,31150607405,1122043410,357467272,49455204,0,715120933,0,715120933,715120933,2402,1502,53765590101758,954493766251,477533463733,59960478596,0,34.959999084472656
SSP4,2050,10_1_1_1,397289407,317831526,55092439298967,55257577810339,165138511372,317092210,17873363638,12625767728,40962960512,40348927263,16689014664,5416842168,30904543185,1122043410,357467272,49455204,373031591,342089341,373031591,342089341,715120933,2402,1502,53765590101758,954493766251,477533463733,59960478596,0,7.535001754760742
SSP5,2020,1_1_0.5_1,100314500,80251600,3099947852568,3119651024140,19703171572,47416675,6865640365,286660856,259312670,2047835493,961787381,1459996645,7774521482,329044827,137312807,11165920,40125800,140440300,40125800,140440300,180566100,2458,1571,2733340781462,246667361207,126105096008,13537785462,0,17.285892486572266
SSP5,2020,1_1_1_1,100314500,80251600,3098572550611,3119651024140,21078473528,47416675,6865640365,286660856,391864780,1831679591,1425773987,2436051413,7793385857,329044827,137312807,11165920,51005394,129560705,51005394,129560705,180566100,2458,1571,2733340781462,246667361207,126105096008,13537785462,0,17.87211799621582
SSP5,2020,1_1_1_10,100314500,80251600,3030129093256,3119651024140,89521930883,47416675,6865640365,286660856,244037778,2218661577,1107536018,4456784744,74295192866,329044827,137312807,11165920,34173514,146392585,34173514,146392585,180566100,2458,1571,2733340781462,246667361207,126105096008,13537785462,0,17.049346923828125
SSP5,2020,1_10_1_1,100314500,80251600,3097504684533,3119651024140,22146339606,47416675,6865640365,286660856,0,3270149461,0,3832181851,7844290395,329044827,137312807,11165920,0,180566100,0,180566100,180566100,2458,1571,2733340781462,246667361207,126105096008,13537785462,0,17.66983413696289
SSP5,2020,10_1_1_1,100314500,80251600,3078592765349,3119651024140,41058258790,47416675,6865640365,2866608563,8313390829,9905665750,3660275578,1597998669,7801262357,329044827,137312807,11165920,86513368,94052731,86513368,94052731,180566100,2458,1571,2733340781462,246667361207,126105096008,13537785462,0,17.459566116333008
SSP5,2025,1_1_0.5_1,117320663,93856530,3945257419190,3967274562517,22017143327,60270095,6820004457,324871495,316774625,2572210652,1124837720,1705458568,9092715712,360239964,136400089,12662681,46928265,164248928,46928265,164248928,211177193,2455,1567,3516703462412,288105417308,147113195064,15352487732,0,16.89313507080078
SSP5,2025,1_1_1_1,117320663,93856530,3943677460239,3967274562517,23597102277,60270095,6820004457,324871495,473720251,2315599024,1613273906,2862906743,9126456303,360239964,136400089,12662681,58359783,152817410,58359783,152817410,211177193,2455,1567,3516703462412,288105417308,147113195064,15352487732,0,17.760406494140625
SSP5,2025,1_1_1_10,117320663,93856530,3863579104587,3967274562517,103695457929,60270095,6820004457,324871495,327048446,2708488924,1339378659,5337845082,86777550768,360239964,136400089,12662681,42537961,168639232,42537961,168639232,211177193,2455,1567,3516703462412,288105417308,147113195064,15352487732,0,16.84189224243164
SSP5,2025,1_10_1_1,117320663,93856530,3942394546216,3967274562517,24880016301,60270095,6820004457,324871495,0,4032441340,0,4465470296,9176958616,360239964,136400089,12662681,0,211177193,0,211177193,211177193,2455,1567,3516703462412,288105417308,147113195064,15352487732,0,17.754579544067383
SSP5,2025,10_1_1_1,117320663,93856530,3919459604037,3967274562517,47814958479,60270095,6820004457,3248714957,10091836823,12106191652,4558218564,1794904850,9134817079,360239964,136400089,12662681,102896146,108281047,102896146,108281047,211177193,2455,1567,3516703462412,288105417308,147113195064,15352487732,0,18.046710968017575
SSP5,2030,1_1_0.5_1,149734199,119787359,5938871866722,5965799737142,26927870420,82393429,7191884222,401977735,419561514,3629113232,1435609642,2143365751,11623964892,429035791,143837684,15676547,59893679,209627879,59893679,209627879,269521558,2449,1559,5393154629282,366781483348,186857064662,19006559848,0,17.71782875061035
SSP5,2030,1_1_1_1,149734199,119787359,5936881558323,5965799737142,28918178819,82393429,7191884222,401977735,630178317,3273585094,2057718764,3625586804,11654854450,429035791,143837684,15676547,74431075,195090483,74431075,195090483,269521558,2449,1559,5393154629282,366781483348,186857064662,19006559848,0,18.038650512695312
SSP5,2030,1_1_1_10,149734199,119787359,5834626761262,5965799737142,131172975880,82393429,7191884222,401977735,483358421,3670022324,1792786992,6819427318,110731125436,429035791,143837684,15676547,58332182,211189376,58332182,211189376,269521558,2449,1559,5393154629282,366781483348,186857064662,19006559848,0,18.300968170166016
SSP5,2030,1_10_1_1,149734199,119787359,5935162265449,5965799737142,30637471693,82393429,7191884222,401977735,0,5560691529,0,5676375211,11724149564,429035791,143837684,15676547,0,269521558,0,269521558,269521558,2449,1559,5393154629282,366781483348,186857064662,19006559848,0,17.798736572265625
SSP5,2030,10_1_1_1,149734199,119787359,5904448627908,5965799737142,61351109234,82393429,7191884222,4019777351,14748826963,15416815605,6087015263,2156296576,11648099821,429035791,143837684,15676547,136853921,132667637,136853921,132667637,269521558,2449,1559,5393154629282,366781483348,186857064662,19006559848,0,17.447216033935547
SSP5,2035,1_1_0.5_1,191102997,152882398,8843153010121,8875842982082,32689971961,109576016,7193904694,493983650,663880779,4845701650,1832242118,2683580890,14867102160,507128824,143878093,19265334,76441199,267544197,76441199,267544197,343985396,2441,1550,8148856015479,466614361385,237014928262,23357676954,0,16.979738235473633
SSP5,2035,1_1_1_1,191102997,152882398,8840676814477,8875842982082,35166167605,109576016,7193904694,493983650,886694907,4399910776,2623566179,4566747873,14891783507,507128824,143878093,19265334,94941245,249044150,94941245,249044150,343985396,2441,1550,8148856015479,466614361385,237014928262,23357676954,0,16.582809448242188
SSP5,2035,1_1_1_10,191102997,152882398,8710100726973,8875842982082,165742255109,109576016,7193904694,493983650,828804867,4622703867,2507512926,8651714873,141334054213,507128824,143878093,19265334,84138308,259847088,84138308,259847088,343985396,2441,1550,8148856015479,466614361385,237014928262,23357676954,0,16.843854904174805
SSP5,2035,1_10_1_1,191102997,152882398,8838388687728,8875842982082,37454294354,109576016,7193904694,493983650,0,7510335213,0,7165718748,14980776031,507128824,143878093,19265334,0,343985396,0,343985396,343985396,2441,1550,8148856015479,466614361385,237014928262,23357676954,0,17.07203483581543
SSP5,2035,10_1_1_1,191102997,152882398,8797365425486,8875842982082,78477556596,109576016,7193904694,4939836502,21224235202,19378145875,8176018974,2582493961,14873345368,507128824,143878093,19265334,180372068,163613328,180372068,163613328,343985396,2441,1550,8148856015479,466614361385,237014928262,23357676954,0,17.15606689453125
SSP5,2040,1_1_0.5_1,243901232,195120986,13207130276218,13246887054675,39756778456,144659621,6578991181,607445353,963862598,6721102490,2338456833,3434896063,18967364315,594290626,131579823,23688583,97560493,341461726,97560493,341461726,439022219,2431,1538,12324974262218,593084570862,300107708848,28720512744,0,16.814077377319336
SSP5,2040,1_1_1_1,243901232,195120986,13204003408844,13246887054675,42883645830,144659621,6578991181,607445353,1241355474,6188926009,3316407573,5781169028,19024691587,594290626,131579823,23688583,120497643,318524575,120497643,318524575,439022219,2431,1538,12324974262218,593084570862,300107708848,28720512744,0,15.735353469848633
SSP5,2040,1_1_1_10,243901232,195120986,13037258572762,13246887054675,209628481912,144659621,6578991181,607445353,1311361015,6128986426,3336715742,11012213783,180508108787,594290626,131579823,23688583,116525438,322496780,116525438,322496780,439022219,2431,1538,12324974262218,593084570862,300107708848,28720512744,0,16.23301124572754
SSP5,2040,1_10_1_1,243901232,195120986,13200966434929,13246887054675,45920619745,144659621,6578991181,607445353,0,10473328012,0,8970724032,19145471543,594290626,131579823,23688583,0,439022219,0,439022219,439022219,2431,1538,12324974262218,593084570862,300107708848,28720512744,0,17.68094253540039
SSP5,2040,10_1_1_1,243901232,195120986,13144907909425,13246887054675,101979145249,144659621,6578991181,6074453538,32085290558,23041426167,12178623624,2868678640,19007021917,594290626,131579823,23688583,248592832,190429386,248592832,190429386,439022219,2431,1538,12324974262218,593084570862,300107708848,28720512744,0,16.730562210083008
SSP5,2045,1_1_0.5_1,311286646,249029317,19972399563074,20021386062878,48986499804,190574383,5928189745,751108208,1350009767,9230378310,2984529341,4294547924,24257162123,708173639,118563794,29293880,124514658,435801305,124514658,435801305,560315963,2418,1522,18853783390961,752957428697,379128756659,35516486560,0,16.62721061706543
SSP5,2045,1_1_1_1,311286646,249029317,19968467125910,20021386062878,52918936967,190574383,5928189745,751108208,1645430644,8536063899,4152568264,7437519567,24277482253,708173639,118563794,29293880,151919205,408396758,151919205,408396758,560315963,2418,1522,18853783390961,752957428697,379128756659,35516486560,0,16.667999267578125
SSP5,2045,1_1_1_10,311286646,249029317,19755553608078,20021386062878,265832454799,190574383,5928189745,751108208,1878513290,8299482952,4260052681,14081377118,230443156420,708173639,118563794,29293880,151919205,408396758,151919205,408396758,560315963,2418,1522,18853783390961,752957428697,379128756659,35516486560,0,15.967485427856444
SSP5,2045,1_10_1_1,311286646,249029317,19964450413622,20021386062878,56935649255,190574383,5928189745,751108208,0,14304063980,0,11316946441,24444766496,708173639,118563794,29293880,0,560315963,0,560315963,560315963,2418,1522,18853783390961,752957428697,379128756659,35516486560,0,16.35542106628418
SSP5,2045,10_1_1_1,311286646,249029317,19889547707140,20021386062878,131838355738,190574383,5928189745,7511082081,46012053972,27896893367,16651643695,3340396144,24307522347,708173639,118563794,29293880,331082136,229233827,331082136,229233827,560315963,2418,1522,18853783390961,752957428697,379128756659,35516486560,0,4.054828643798828
SSP5,2050,1_1_0.5_1,397289407,317831526,30133638725346,30195082906047,61444180700,249127564,5968355969,926628994,1789400620,12302737415,3809099771,5404649738,30994180627,870638126,119367119,36150073,158915763,556205170,158915763,556205170,715120933,2402,1502,28719226604437,954493766251,477533463733,43829071622,0,15.919197082519531
SSP5,2050,1_1_1_1,397289407,317831526,30128673322393,30195082906047,66409583653,249127564,5968355969,926628994,2251440782,11280692803,5253643635,9473671285,31006022617,870638126,119367119,36150073,192767386,522353547,192767386,522353547,715120933,2402,1502,28719226604437,954493766251,477533463733,43829071622,0,15.836284637451172
SSP5,2050,1_1_1_10,397289407,317831526,29856818589000,30195082906047,338264317046,249127564,5968355969,926628994,2518600968,11103736087,5344270739,18043244978,294110351744,870638126,119367119,36150073,192767386,522353547,192767386,522353547,715120933,2402,1502,28719226604437,954493766251,477533463733,43829071622,0,15.767797470092772
SSP5,2050,1_10_1_1,397289407,317831526,30123499227576,30195082906047,71583678470,249127564,5968355969,926628994,0,18871763724,0,14363363624,31204438593,870638126,119367119,36150073,0,715120933,0,715120933,715120933,2402,1502,28719226604437,954493766251,477533463733,43829071622,0,16.63804054260254
