,Import_0,Import_1,Import_2
0,158915763.06800002,0.0,0.0
1,147096594.3419385,0.0,0.0
2,30646079.764168322,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,158915763.06800002
6,0.0,0.0,158915763.06800002
7,0.0,0.0,60630970.49589306
