,Import_0,Import_1
0,42226109720.92295,0.0
1,5449595592.951735,0.0
2,4401865691.619172,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
