,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,1634869649.871506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,271310704.6258077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,991642359.3790386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3825394644.3023963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,11906646269.299603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,569064065.6228924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
