,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,1256530791.6247778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,184470225.66392606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,807836299.9596303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3016887131.080351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,9662028647.66581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,448708444.4395224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
