,RailToExport_0,RailToExport_1,RailToExport_2,RailToExport_3,RailToExport_4,RailToExport_5,RailToExport_6,RailToExport_7
0,0.0,0.0,3028622442.416576,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,5928961413.676142,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,5179214399.782948,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,13857588109.66474,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,21384528888.978,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,7146443954.112699,0.0,0.0,0.0
