,RailToExport_0,RailToExport_1,RailToExport_2,RailToExport_3,RailToExport_4,RailToExport_5,RailToExport_6,RailToExport_7
0,0.0,0.0,0.0,0.0,0.0,2181739484.6059103,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,4423663406.025888,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,4573999835.804389,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,2253403668.0531073,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,7374388832.86586,0.0
5,0.0,0.0,0.0,0.0,0.0,5552605234.037538,0.0,0.0
