,RailToExport_0,RailToExport_1,RailToExport_2,RailToExport_3,RailToExport_4,RailToExport_5,RailToExport_6,RailToExport_7
0,0.0,0.0,1112967190.3689895,0.0,0.0,0.0,0.0,0.0
1,3003966751.715122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,7086160262.022724,0.0,0.0,0.0,0.0,0.0
3,19699345383.86802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,27203102541.409782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,5662609673.539829,0.0,0.0,0.0,0.0,0.0,0.0
