,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,3047250501.9378715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,418916451.8491325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,884339209.0511782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,735174593.9048874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1559579895.8107035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6416334348.424682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,16537863291.03483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,15846950203.00535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3780301477.7546043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
