,RailToExport_0,RailToExport_1,RailToExport_2,RailToExport_3,RailToExport_4,RailToExport_5,RailToExport_6,RailToExport_7
0,0.0,0.0,2456061997.9783716,0.0,0.0,0.0,0.0,0.0
1,5349490698.147938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,6458317648.914522,0.0,0.0,0.0,0.0,0.0
3,15694333294.435642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,26958283945.685684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,6851664217.762305,0.0,0.0,0.0,0.0,0.0,0.0
