,RailToExport_0,RailToExport_1,RailToExport_2,RailToExport_3,RailToExport_4,RailToExport_5,RailToExport_6,RailToExport_7
0,0.0,0.0,3903598554.2225904,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,5697963360.102039,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,4169216306.9012117,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,18078518300.303406,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,16635234002.673395,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,7857429088.7878685,0.0,0.0,0.0
