,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,3182149744.571953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,884339209.0511782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4950169676.016351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,7792961190.551798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1921176225.7501678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6028911976.473496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,21867060432.251747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1886486947.1487138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,6003259535.682358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
