,Import_0,Import_1
0,38315039565.38506,0.0
1,0.0,0.0
2,12667263735.225725,0.0
3,0.0,0.0
4,12785848502.313662,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
