,Import_0,Import_1
0,48002107938.26926,0.0
1,6851664217.762305,0.0
2,8914379646.892895,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
