,Import_0,Import_1
0,51276326514.79757,0.0
1,6122871218.167691,0.0
2,6368954069.95919,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
