,Import_0,Import_1
0,21384611798.928875,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,32529613545.846207,0.0
6,17510413600.904556,0.0
7,0.0,0.0
