,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,5047647351.06401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1191350244.5152802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9868264459.210186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8741635381.284103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1921176225.7501678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6028911976.473496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,24558309287.74353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
