,Import_0,Import_1,Import_2
0,158915763.06800002,0.0,0.0
1,152798908.77021855,0.0,0.0
2,33057436.093611456,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,158915763.06800002
6,0.0,0.0,158915763.06800002
7,0.0,0.0,52517299.73816988
