,RailToExport_0,RailToExport_1,RailToExport_2,RailToExport_3,RailToExport_4,RailToExport_5,RailToExport_6,RailToExport_7
0,1082956033.7826986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4749289169.379735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,3020822477.3116646,0.0,0.0,0.0,0.0,0.0
3,3597368347.948489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10084127868.177004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,3872234909.608029,0.0,0.0,0.0,0.0,0.0,0.0
