,Import_0,Import_1
0,39670976233.01718,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,24252992827.315025,0.0
6,10512161538.6005,0.0
7,0.0,0.0
