,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,3320822364.0251718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4386995965.235632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,418916451.8491325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3532561522.42955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5367934854.833586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2047356546.5969224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,8290568715.606942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,16595261545.055086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,19592713053.375343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,4382499440.29768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
