,RailToExport_0,RailToExport_1,RailToExport_2,RailToExport_3,RailToExport_4,RailToExport_5,RailToExport_6,RailToExport_7
0,0.0,0.0,2500591772.00579,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,5077031018.093836,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,4169216306.9012117,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,4642649709.501188,0.0,0.0,0.0
4,11923446328.086487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,5886900469.714769,0.0,0.0,0.0
