,Import_0,Import_1
0,33175409208.7259,0.0
1,0.0,0.0
2,21166851677.379,0.0
3,0.0,0.0
4,9425890916.81955,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
