,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,3320822364.0251718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1209523642.9086578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3273949969.181739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5642791627.742559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2047356546.5969224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7592826255.19585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,18382326596.694317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,14027730888.820995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,4941008990.206936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
