,Import_0,Import_1
0,71635267796.14136,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,4525125060.513749,0.0
6,3149611621.3569927,0.0
7,0.0,0.0
