,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,661110501.7486877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,71547226.94686264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,406445547.9243132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1583606807.3816772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,5128132813.35257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,238035312.07830036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
