,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,1818567598.5550814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,222773447.808939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1391201596.4946952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4397751714.731152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,14052614235.134712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,640484825.6717126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
